met_file,case_dir,case_type,parameter,value,section,title,statistic%,EAB,LPZ
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_40p0,sensitivity,stack_terrain,40.0,overall_site,1-4 Day  Avg. X/Qs  ,0.5,5.474631961988052e-06,1.2466280168155208e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_40p0,sensitivity,stack_terrain,40.0,overall_site,1-4 Day  Avg. X/Qs  ,5.0,2.4492373995599337e-06,4.4706662265525665e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_40p0,sensitivity,stack_terrain,40.0,overall_site,1-4 Day  Avg. X/Qs  ,50.0,1.1290355814708164e-06,6.926418905095488e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_40p0,sensitivity,stack_terrain,40.0,overall_site,4-30 Day Avg. X/Qs  ,0.5,2.5093063413805794e-06,8.061795597313903e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_40p0,sensitivity,stack_terrain,40.0,overall_site,4-30 Day Avg. X/Qs  ,5.0,1.5117947214093874e-06,3.582619456210523e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_40p0,sensitivity,stack_terrain,40.0,overall_site,4-30 Day Avg. X/Qs  ,50.0,1.0065103879242088e-06,6.409175625776697e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_40p0,sensitivity,stack_terrain,40.0,overall_site,Annual   Avg. X/Qs  ,,1.0629485558411034e-07,1.0594840915700843e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,max_sector,0-2 Hr   Avg. X/Qs  ,0.5,8.194320798793342e-06,7.845914296922274e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,max_sector,0-2 Hr   Avg. X/Qs  ,5.0,1.8220346191810677e-06,1.3780737617707928e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,max_sector,0-2 Hr   Avg. X/Qs  ,50.0,1.0000000116860974e-07,1.000000082740371e-08
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,max_sector,0-8 Hr   Avg. X/Qs  ,0.5,5.195582161832135e-06,3.9251217458513565e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,max_sector,0-8 Hr   Avg. X/Qs  ,5.0,1.351546416117344e-06,1.0352724757467513e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,max_sector,0-8 Hr   Avg. X/Qs  ,50.0,1.0000000116860974e-07,2.7127038393359726e-08
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,max_sector,8-24 Hr  Avg. X/Qs  ,0.5,2.693930355235352e-06,2.380908881605137e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,max_sector,8-24 Hr  Avg. X/Qs  ,5.0,8.421086477028439e-07,6.560899805663212e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,max_sector,8-24 Hr  Avg. X/Qs  ,50.0,1.0000000116860974e-07,6.446664002623947e-08
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,max_sector,1-4 Day  Avg. X/Qs  ,0.5,7.7526595987365e-07,1.6027944411689532e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,max_sector,1-4 Day  Avg. X/Qs  ,5.0,4.042882721932983e-07,2.9338150397961726e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,max_sector,1-4 Day  Avg. X/Qs  ,50.0,1.0000000116860974e-07,6.474877523032774e-08
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,max_sector,4-30 Day Avg. X/Qs  ,0.5,5.581180175795453e-07,1.2706688039543224e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,max_sector,4-30 Day Avg. X/Qs  ,5.0,2.391960549630312e-07,2.3825539585686784e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,max_sector,4-30 Day Avg. X/Qs  ,50.0,1.0000000116860974e-07,6.078346359572606e-08
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,max_sector,Annual   Avg. X/Qs  ,,9.723253668880716e-08,9.39033739655315e-08
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,overall_site,0-2 Hr   Avg. X/Qs  ,0.5,4.836399602936581e-05,4.733919558930211e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,overall_site,0-2 Hr   Avg. X/Qs  ,5.0,1.0241561540169641e-05,7.042500328680035e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,overall_site,0-2 Hr   Avg. X/Qs  ,50.0,1.6649394183332333e-06,1.1233811392230564e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,overall_site,0-8 Hr   Avg. X/Qs  ,0.5,3.0986448109615594e-05,3.0258050173870288e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,overall_site,0-8 Hr   Avg. X/Qs  ,5.0,8.867015822033864e-06,6.872712219774257e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,overall_site,0-8 Hr   Avg. X/Qs  ,50.0,1.992520992644131e-06,1.3305526636031573e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,overall_site,8-24 Hr  Avg. X/Qs  ,0.5,1.607647936907597e-05,2.182763273594901e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,overall_site,8-24 Hr  Avg. X/Qs  ,5.0,5.337275524652796e-06,5.103837793285493e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,overall_site,8-24 Hr  Avg. X/Qs  ,50.0,1.4143324733595364e-06,9.305338721787848e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,overall_site,1-4 Day  Avg. X/Qs  ,0.5,4.540871941571822e-06,1.1177724445587955e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,overall_site,1-4 Day  Avg. X/Qs  ,5.0,2.185793618991738e-06,3.995608039986109e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,overall_site,1-4 Day  Avg. X/Qs  ,50.0,1.026745621857117e-06,6.196041226758098e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,overall_site,4-30 Day Avg. X/Qs  ,0.5,2.3710576897428837e-06,7.264989562827395e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,overall_site,4-30 Day Avg. X/Qs  ,5.0,1.4087877389101777e-06,3.1555539408145705e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,overall_site,4-30 Day Avg. X/Qs  ,50.0,9.183131624013186e-07,5.705469448002987e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_45p0,sensitivity,stack_terrain,45.0,overall_site,Annual   Avg. X/Qs  ,,9.723253668880716e-08,9.39033739655315e-08
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,max_sector,0-2 Hr   Avg. X/Qs  ,0.5,7.473309779015835e-06,7.1555591603100765e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,max_sector,0-2 Hr   Avg. X/Qs  ,5.0,1.6777734117567888e-06,1.2268803857296007e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,max_sector,0-2 Hr   Avg. X/Qs  ,50.0,1.0000000116860974e-07,1.000000082740371e-08
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,max_sector,0-8 Hr   Avg. X/Qs  ,0.5,4.904609795630677e-06,3.6313717828306835e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,max_sector,0-8 Hr   Avg. X/Qs  ,5.0,1.2375380720186513e-06,9.15240718768473e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,max_sector,0-8 Hr   Avg. X/Qs  ,50.0,1.0000000116860974e-07,2.5665475078540112e-08
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,max_sector,8-24 Hr  Avg. X/Qs  ,0.5,2.5143815491901478e-06,2.1230375750747044e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,max_sector,8-24 Hr  Avg. X/Qs  ,5.0,7.671812909393338e-07,5.846418389410246e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,max_sector,8-24 Hr  Avg. X/Qs  ,50.0,1.0000000116860974e-07,5.535294889114084e-08
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,max_sector,1-4 Day  Avg. X/Qs  ,0.5,7.179805834311992e-07,1.3245195304989466e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,max_sector,1-4 Day  Avg. X/Qs  ,5.0,3.730561672909971e-07,2.623825992031925e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,max_sector,1-4 Day  Avg. X/Qs  ,50.0,1.0000000116860974e-07,5.784906065287032e-08
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,max_sector,4-30 Day Avg. X/Qs  ,0.5,5.559727469517384e-07,1.1511449429235654e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,max_sector,4-30 Day Avg. X/Qs  ,5.0,2.2216038075839606e-07,2.1332135702323285e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,max_sector,4-30 Day Avg. X/Qs  ,50.0,1.0000000116860974e-07,5.322178608935246e-08
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,max_sector,Annual   Avg. X/Qs  ,,9.017296065394476e-08,8.313486432598438e-08
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,overall_site,0-2 Hr   Avg. X/Qs  ,0.5,4.326940324972384e-05,4.10336724598892e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,overall_site,0-2 Hr   Avg. X/Qs  ,5.0,9.293074072047602e-06,6.285041763476329e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,overall_site,0-2 Hr   Avg. X/Qs  ,50.0,1.4820636806689436e-06,9.849266007222468e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,overall_site,0-8 Hr   Avg. X/Qs  ,0.5,2.699268952710554e-05,2.6914454792859033e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,overall_site,0-8 Hr   Avg. X/Qs  ,5.0,7.998892215255182e-06,6.129992470960133e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,overall_site,0-8 Hr   Avg. X/Qs  ,50.0,1.791331555978104e-06,1.1731647191481898e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,overall_site,8-24 Hr  Avg. X/Qs  ,0.5,1.4074560567678418e-05,1.9301774955238216e-05
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,overall_site,8-24 Hr  Avg. X/Qs  ,5.0,4.83767144032754e-06,4.522400558926165e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,overall_site,8-24 Hr  Avg. X/Qs  ,50.0,1.2833180562665802e-06,8.25881159016717e-07
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,overall_site,1-4 Day  Avg. X/Qs  ,0.5,3.853527232422493e-06,9.805944500840269e-06
C:\SIERRA\Test_Cases_ATD\MET_8387.nrc,C:\Users\naetter\OneDrive - North Carolina State University\Desktop\EAB Optimization Project\sierra_sensitivity_20260207_134814\MET_8387\stack_terrain_50p0,sensitivity,stack_terrain,50.0,overall_site,1-4 Day  Avg. X/Qs  ,5.0,2.0033269265695708e-06,3.564003009159933e-06
